CustomerID,Gender,Age,Country,TenureMonths,ContractType,PaymentMethod,InternetService,HasPhoneService,AddonStreaming,MonthlyCharges,TotalCharges,SupportTicketsLast6M,IsActiveAppUser,SatisfactionScore,Churn,ChurnReason
C1743,Female,44,Finland,118,One year,Electronic invoice,Mobile,Yes,No,29.2,3439.89,3,No,5,0,
C1744,Male,21,Sweden,57,One year,Direct debit,DSL,No,No,21.13,1195.87,3,Yes,4,0,
C1745,Male,75,Finland,45,Two year,Credit card,Fiber,Yes,Yes,81.76,3673.19,0,No,4,0,
C1746,Female,32,Denmark,28,Two year,Bank transfer,Mobile,Yes,No,41.29,1150.2,2,Yes,4,0,
C1747,Male,52,Finland,34,Month-to-month,Credit card,Fiber,No,Yes,78.84,2708.45,2,Yes,4,0,
C1748,Male,54,Norway,111,Two year,Direct debit,DSL,No,Yes,43.38,4812.24,1,Yes,5,0,
C1749,Female,18,Finland,117,Two year,Direct debit,Fiber,Yes,Yes,59.43,6975.94,0,Yes,5,0,
C1750,Male,20,Denmark,14,One year,Electronic invoice,Fiber,Yes,No,70.66,996.93,1,Yes,4,0,
C1751,Female,64,Germany,59,Two year,Bank transfer,Mobile,No,No,34.21,2000.13,0,Yes,5,0,
C1752,Male,41,Sweden,94,One year,Electronic invoice,DSL,Yes,Yes,43.62,4100.45,1,Yes,5,1,Other
C1753,Male,44,Germany,41,Two year,Electronic invoice,Mobile,Yes,No,47.14,1963.65,2,Yes,4,1,Moving
C1754,Male,57,Finland,104,Two year,Electronic invoice,DSL,Yes,No,26.93,2821.02,1,Yes,5,0,
C1755,Other,80,Sweden,42,Month-to-month,Direct debit,DSL,Yes,No,56.2,2384.45,3,Yes,4,1,Other
C1756,Female,78,Germany,79,One year,Bank transfer,DSL,Yes,No,58.1,4600.0,2,No,4,0,
C1757,Female,53,Finland,73,One year,Bank transfer,Mobile,No,Yes,38.65,2811.9,1,No,5,1,Other
C1758,Female,51,Germany,48,One year,Credit card,DSL,Yes,Yes,43.79,2134.72,1,Yes,5,0,
C1759,Male,46,Finland,63,Month-to-month,Credit card,Mobile,No,No,40.97,2592.3,3,Yes,4,1,Other
C1760,Female,41,Finland,31,Two year,Direct debit,Fiber,Yes,No,69.88,2184.9,0,Yes,4,0,
C1761,Male,41,Germany,63,Month-to-month,Direct debit,None,Yes,Yes,31.96,2015.65,3,No,4,0,
C1762,Female,59,Finland,114,One year,Electronic invoice,Mobile,Yes,No,51.11,5805.87,0,Yes,5,0,
C1763,Male,21,Germany,1,Month-to-month,Credit card,Mobile,Yes,No,31.05,38.95,1,No,5,1,Other
C1764,Female,20,Germany,23,Month-to-month,Credit card,Mobile,Yes,No,27.44,665.0,3,Yes,4,0,
C1765,Male,51,Finland,86,Two year,Direct debit,Fiber,Yes,Yes,68.21,5882.23,2,Yes,4,0,
C1766,Male,74,Sweden,65,Two year,Bank transfer,Mobile,Yes,No,23.48,1537.28,2,No,5,0,
C1767,Female,66,Finland,37,One year,Credit card,DSL,Yes,No,28.24,1027.68,3,Yes,4,0,
C1768,Male,40,Sweden,30,One year,Electronic invoice,DSL,Yes,Yes,50.88,1556.86,1,Yes,4,0,
C1769,Male,70,Finland,114,Month-to-month,Direct debit,Fiber,No,Yes,68.23,7805.16,4,No,4,1,Competitor
C1770,Male,73,Finland,103,Two year,Bank transfer,Fiber,No,No,67.12,6877.71,1,Yes,5,0,
C1771,Male,69,Sweden,25,Month-to-month,Electronic invoice,Fiber,Yes,No,93.44,2354.58,0,Yes,4,1,Other
C1772,Female,40,Sweden,28,Two year,Direct debit,Fiber,Yes,Yes,76.75,2144.01,5,Yes,3,1,Competitor
C1773,Female,62,Germany,66,Two year,Direct debit,Fiber,Yes,Yes,43.77,2894.65,0,No,5,0,
C1774,Female,22,Denmark,77,Month-to-month,Electronic invoice,Fiber,No,Yes,62.05,4761.5,1,No,5,0,
C1775,Female,48,Denmark,24,Two year,Credit card,DSL,Yes,Yes,51.35,1234.82,0,Yes,5,0,
C1776,Male,79,Sweden,47,Month-to-month,Direct debit,None,Yes,Yes,55.89,2604.82,0,No,5,1,Competitor
C1777,Female,70,Denmark,64,Two year,Credit card,Mobile,No,No,45.78,2913.86,3,Yes,4,1,Moving
C1778,Male,79,Finland,52,Month-to-month,Credit card,Mobile,No,No,40.29,2105.43,3,Yes,4,0,
C1779,Male,58,Denmark,66,Two year,Electronic invoice,Fiber,Yes,No,56.6,3720.46,3,Yes,4,0,
C1780,Female,74,Germany,117,Month-to-month,Bank transfer,Fiber,Yes,No,50.38,5903.04,3,No,4,1,Other
C1781,Male,78,Finland,89,Two year,Direct debit,None,Yes,Yes,59.23,5273.66,1,No,5,0,
C1782,Female,74,Norway,17,One year,Electronic invoice,Mobile,Yes,No,48.44,871.12,2,Yes,4,0,
C1783,Male,77,Denmark,8,Month-to-month,Electronic invoice,Mobile,Yes,Yes,30.7,232.66,2,Yes,4,0,
C1784,Female,71,Germany,37,One year,Electronic invoice,Fiber,Yes,Yes,73.2,2701.68,1,No,4,1,Moving
C1785,Female,23,Denmark,86,One year,Bank transfer,Fiber,Yes,Yes,59.48,5100.95,1,No,5,0,
C1786,Female,54,Finland,20,One year,Bank transfer,Mobile,Yes,No,37.1,770.59,3,No,4,0,
C1787,Female,74,Finland,120,Two year,Credit card,DSL,Yes,Yes,31.07,3730.53,2,Yes,5,0,
C1788,Female,27,Finland,64,One year,Bank transfer,Fiber,No,No,71.2,4553.57,1,No,4,0,
C1789,Male,57,Denmark,20,Month-to-month,Bank transfer,Mobile,Yes,Yes,56.39,1143.21,2,No,4,1,Other
C1790,Female,24,Finland,26,Month-to-month,Direct debit,Mobile,No,No,48.12,1233.72,2,No,4,0,
C1791,Male,56,Germany,105,One year,Direct debit,Fiber,No,No,97.02,10160.26,0,Yes,4,1,Competitor
C1792,Female,55,Finland,69,One year,Electronic invoice,Fiber,Yes,Yes,75.34,5204.16,3,No,4,0,
C1793,Female,38,Finland,118,One year,Direct debit,None,Yes,Yes,60.7,7165.84,1,No,5,1,Competitor
C1794,Female,78,Sweden,43,Month-to-month,Direct debit,Fiber,Yes,No,86.57,3707.78,2,Yes,4,1,Competitor
C1795,Male,37,Denmark,99,One year,Bank transfer,Mobile,Yes,No,38.77,3845.34,2,No,5,0,
C1796,Male,20,Finland,27,Two year,Credit card,Mobile,No,Yes,55.3,1530.1,0,No,5,0,
C1797,Female,68,Sweden,44,Month-to-month,Credit card,Mobile,Yes,Yes,40.94,1810.31,0,Yes,5,0,
C1798,Male,39,Sweden,16,One year,Direct debit,Mobile,Yes,No,44.4,670.76,3,No,4,0,
C1799,Male,64,Finland,39,Two year,Credit card,Fiber,Yes,No,59.36,2343.38,0,Yes,5,0,
C1800,Male,21,Finland,115,Two year,Direct debit,Fiber,Yes,No,74.5,8607.29,1,Yes,5,1,Other
C1801,Female,45,Denmark,2,Month-to-month,Direct debit,Fiber,Yes,Yes,61.62,133.82,1,Yes,4,1,Other
C1802,Female,29,Sweden,75,Two year,Credit card,DSL,Yes,No,20.31,1526.68,3,Yes,5,1,Other
C1803,Male,55,Finland,102,Two year,Credit card,DSL,Yes,Yes,27.38,2761.81,0,No,5,1,Other
C1804,Male,68,Denmark,75,Month-to-month,Bank transfer,DSL,Yes,No,27.7,2060.19,3,Yes,4,1,Other
C1805,Male,80,Germany,65,One year,Bank transfer,Mobile,No,No,28.68,1858.06,1,No,5,1,Moving
C1806,Female,53,Norway,119,Month-to-month,Direct debit,DSL,Yes,Yes,27.81,3294.7,0,Yes,5,0,
C1807,Female,64,Sweden,45,One year,Direct debit,DSL,Yes,No,26.24,1170.61,3,No,4,0,
C1808,Male,58,Germany,85,One year,Direct debit,DSL,Yes,No,51.26,4359.57,3,Yes,4,0,
C1809,Male,22,Germany,86,Two year,Electronic invoice,Fiber,Yes,No,63.58,5454.19,2,Yes,4,0,
C1810,Male,30,Denmark,29,Month-to-month,Direct debit,DSL,Yes,Yes,59.34,1751.25,1,Yes,4,0,
C1811,Female,40,Sweden,68,One year,Electronic invoice,Fiber,Yes,Yes,87.11,5924.97,2,Yes,4,0,
C1812,Female,75,Norway,8,One year,Credit card,DSL,Yes,Yes,33.34,276.81,2,No,4,0,
C1813,Male,67,Denmark,84,One year,Direct debit,Mobile,Yes,Yes,33.71,2841.83,1,No,5,0,
C1814,Male,47,Finland,10,One year,Bank transfer,None,Yes,No,33.34,341.05,1,No,5,0,
C1815,Male,79,Sweden,68,One year,Credit card,None,Yes,No,56.61,3850.43,1,No,5,0,
C1816,Other,54,Denmark,98,Two year,Credit card,Fiber,Yes,Yes,77.87,7651.25,1,No,4,0,
C1817,Male,42,Norway,90,One year,Direct debit,Fiber,Yes,Yes,82.26,7427.58,2,Yes,4,0,
C1818,Female,65,Sweden,112,One year,Credit card,Fiber,Yes,Yes,44.73,4968.5,4,Yes,4,0,
C1819,Female,44,Norway,65,Two year,Credit card,Fiber,Yes,No,74.48,4812.46,0,No,5,0,
C1820,Male,68,Finland,87,Month-to-month,Electronic invoice,Fiber,Yes,No,41.57,3605.73,2,Yes,5,0,
C1821,Male,31,Sweden,30,Month-to-month,Electronic invoice,DSL,Yes,No,41.25,1215.19,3,Yes,4,0,
C1822,Male,74,Denmark,32,Two year,Direct debit,Mobile,No,No,54.1,1716.5,0,Yes,5,0,
C1823,Female,79,Finland,38,One year,Direct debit,DSL,Yes,No,42.9,1621.14,0,Yes,5,0,
C1824,Female,65,Finland,93,Two year,Electronic invoice,Fiber,Yes,No,72.54,6741.08,1,Yes,4,0,
C1825,Female,76,Germany,45,Two year,Direct debit,Fiber,Yes,Yes,63.39,2822.73,1,Yes,4,0,
C1826,Female,64,Finland,36,One year,Credit card,Fiber,Yes,No,70.44,2527.56,0,Yes,4,1,Other
C1827,Male,71,Finland,114,One year,Electronic invoice,Mobile,Yes,Yes,70.05,8014.15,0,Yes,5,0,
C1828,Other,53,Germany,91,One year,Direct debit,Fiber,Yes,Yes,83.62,7604.39,3,Yes,4,0,
C1829,Female,56,Denmark,59,One year,Bank transfer,Fiber,Yes,No,70.01,4142.43,1,Yes,4,1,Moving
C1830,Male,33,Norway,30,Two year,Bank transfer,Fiber,Yes,Yes,68.03,2039.55,2,Yes,4,0,
C1831,Other,73,Germany,10,One year,Bank transfer,DSL,Yes,No,55.28,555.1,1,No,4,0,
C1832,Female,39,Finland,86,One year,Electronic invoice,Fiber,Yes,No,57.64,4954.73,1,Yes,5,0,
C1833,Female,38,Denmark,120,Month-to-month,Bank transfer,None,Yes,Yes,41.72,5021.26,1,No,5,1,Other
C1834,Female,71,Sweden,1,Month-to-month,Electronic invoice,None,Yes,Yes,50.7,34.28,1,Yes,4,1,Other
C1835,Female,38,Denmark,103,Month-to-month,Electronic invoice,Mobile,Yes,No,54.6,5627.22,0,Yes,5,0,
C1836,Female,25,Sweden,104,Two year,Direct debit,DSL,Yes,Yes,70.47,7317.34,1,Yes,5,0,
C1837,Male,66,Norway,26,Month-to-month,Direct debit,DSL,Yes,Yes,31.54,833.44,1,Yes,5,0,
C1838,Male,33,Sweden,98,Two year,Bank transfer,Fiber,Yes,No,44.4,4329.04,0,Yes,5,0,
C1839,Female,76,Sweden,1,Month-to-month,Credit card,Mobile,Yes,No,51.66,64.67,0,No,5,1,Other
C1840,Male,72,Denmark,102,Two year,Credit card,Mobile,Yes,Yes,36.01,3677.19,2,No,5,0,
C1841,Male,48,Norway,100,One year,Direct debit,Mobile,Yes,Yes,39.92,3966.71,2,Yes,5,0,
C1842,Male,59,Norway,20,One year,Bank transfer,Fiber,Yes,No,34.0,714.92,3,Yes,4,0,
C1843,Male,27,Sweden,57,Two year,Credit card,DSL,Yes,Yes,37.94,2173.74,3,No,4,0,
C1844,Female,49,Sweden,4,Month-to-month,Credit card,DSL,Yes,Yes,53.06,190.53,2,Yes,4,1,Other
C1845,Female,76,Denmark,51,One year,Electronic invoice,DSL,Yes,No,37.04,1892.17,1,No,5,0,
C1846,Male,51,Denmark,44,One year,Bank transfer,Fiber,Yes,Yes,69.07,3006.29,1,No,4,0,
C1847,Male,80,Norway,84,Two year,Electronic invoice,DSL,No,No,56.69,4727.67,6,No,4,0,
C1848,Male,79,Germany,92,Month-to-month,Bank transfer,Mobile,Yes,No,16.14,1508.8,1,Yes,5,0,
C1849,Female,26,Denmark,19,Month-to-month,Bank transfer,Fiber,Yes,Yes,57.17,1062.23,0,Yes,5,1,Competitor
C1850,Female,34,Norway,60,Two year,Credit card,Fiber,Yes,Yes,83.09,5001.15,1,No,4,0,
C1851,Male,28,Norway,37,Month-to-month,Bank transfer,DSL,Yes,No,50.99,1909.98,2,Yes,4,0,
C1852,Female,49,Germany,19,Month-to-month,Direct debit,DSL,Yes,No,30.55,560.77,0,Yes,5,0,
C1853,Female,27,Norway,113,One year,Credit card,Mobile,Yes,Yes,34.36,3924.28,3,Yes,5,0,
C1854,Female,39,Denmark,24,Two year,Direct debit,Fiber,No,Yes,72.13,1732.97,2,Yes,4,1,Competitor
C1855,Female,74,Norway,1,Month-to-month,Direct debit,Fiber,Yes,No,82.47,83.44,0,No,4,1,Moving
C1856,Male,34,Norway,120,Two year,Direct debit,Mobile,Yes,Yes,33.27,3972.44,2,No,5,0,
C1857,Female,21,Finland,31,Month-to-month,Direct debit,Fiber,Yes,No,74.2,2280.6,2,No,4,0,
C1858,Male,65,Sweden,25,Month-to-month,Bank transfer,Fiber,Yes,Yes,70.12,1709.12,1,No,4,0,
C1859,Female,69,Germany,69,Two year,Direct debit,Mobile,Yes,Yes,56.76,3900.9,2,Yes,4,1,Moving
C1860,Female,64,Norway,40,One year,Electronic invoice,Mobile,Yes,No,31.6,1287.33,2,Yes,4,0,
C1861,Female,42,Norway,120,Two year,Electronic invoice,Fiber,Yes,Yes,68.25,8169.64,3,Yes,4,0,
C1862,Female,76,Germany,66,Month-to-month,Electronic invoice,Fiber,Yes,Yes,45.21,2965.24,2,Yes,4,0,
C1863,Male,38,Norway,96,One year,Bank transfer,Fiber,No,Yes,67.34,6438.92,3,Yes,4,0,
C1864,Female,54,Sweden,0,Month-to-month,Direct debit,Mobile,Yes,No,43.66,0.0,1,No,4,1,Other
C1865,Other,55,Denmark,50,One year,Direct debit,Fiber,Yes,Yes,91.01,4568.25,0,Yes,4,0,
C1866,Female,66,Denmark,4,One year,Credit card,Mobile,Yes,No,43.45,149.5,3,No,4,1,Other
C1867,Male,18,Finland,12,Two year,Electronic invoice,Mobile,No,No,43.33,517.33,3,No,4,0,
C1868,Male,80,Sweden,18,Month-to-month,Direct debit,Mobile,Yes,No,20.27,357.75,3,Yes,4,0,
C1869,Male,42,Sweden,11,One year,Credit card,DSL,Yes,No,47.74,544.27,3,Yes,4,0,
C1870,Female,68,Sweden,47,Two year,Credit card,DSL,No,Yes,32.71,1520.64,2,No,5,1,Other
C1871,Female,53,Sweden,24,Month-to-month,Electronic invoice,DSL,Yes,Yes,36.18,859.7,2,No,4,0,
C1872,Male,34,Sweden,56,Month-to-month,Credit card,Mobile,Yes,Yes,57.54,3200.39,2,No,4,0,
C1873,Female,58,Finland,114,Two year,Credit card,Fiber,Yes,Yes,80.22,9132.28,0,Yes,5,0,
C1874,Female,80,Sweden,34,Two year,Bank transfer,DSL,Yes,Yes,60.24,2030.13,0,Yes,5,1,Other
C1875,Female,41,Finland,75,Two year,Credit card,DSL,No,Yes,61.94,4642.61,1,Yes,5,0,
C1876,Female,19,Norway,93,Two year,Electronic invoice,Fiber,Yes,No,76.59,7154.89,2,Yes,4,1,Competitor
C1877,Female,57,Germany,4,Month-to-month,Bank transfer,DSL,Yes,No,25.39,97.49,0,Yes,5,1,Moving
C1878,Female,32,Denmark,97,One year,Direct debit,DSL,No,Yes,67.05,6527.34,0,No,5,0,
C1879,Male,49,Sweden,21,Month-to-month,Electronic invoice,Fiber,Yes,Yes,79.78,1694.28,1,Yes,4,1,Moving
C1880,Female,56,Finland,102,Month-to-month,Bank transfer,DSL,Yes,Yes,67.13,6846.41,2,No,4,1,Moving
C1881,Female,76,Finland,76,Two year,Bank transfer,DSL,Yes,Yes,55.32,4223.55,1,Yes,5,0,
C1882,Female,23,Sweden,56,Two year,Direct debit,Mobile,Yes,Yes,45.52,2553.73,2,Yes,4,0,
C1883,Female,18,Finland,46,Two year,Bank transfer,Mobile,Yes,No,45.36,2057.98,3,Yes,4,0,
C1884,Female,64,Sweden,53,Two year,Bank transfer,Fiber,No,Yes,69.95,3706.57,0,Yes,5,1,Competitor
C1885,Male,40,Finland,2,One year,Direct debit,DSL,Yes,Yes,68.23,140.58,2,No,4,0,
C1886,Male,75,Denmark,52,Two year,Electronic invoice,Mobile,Yes,Yes,35.23,1867.22,1,Yes,5,1,Other
C1887,Male,56,Sweden,83,Month-to-month,Direct debit,Fiber,Yes,No,72.28,5980.61,5,No,4,1,Competitor
C1888,Male,78,Finland,30,Two year,Electronic invoice,DSL,Yes,No,21.25,646.66,2,No,5,0,
C1889,Female,79,Denmark,68,One year,Direct debit,DSL,Yes,No,30.85,2073.18,2,No,5,1,Competitor
C1890,Other,74,Finland,87,Month-to-month,Direct debit,DSL,Yes,No,28.73,2530.37,2,Yes,5,0,
C1891,Male,34,Finland,103,Two year,Electronic invoice,Fiber,No,Yes,45.38,4698.61,0,Yes,5,0,
C1892,Male,51,Norway,117,Two year,Credit card,Mobile,Yes,Yes,41.29,4806.95,1,Yes,5,0,
C1893,Female,76,Norway,32,Month-to-month,Bank transfer,Mobile,Yes,No,37.58,1237.38,1,Yes,5,1,Moving
C1894,Male,58,Denmark,71,Month-to-month,Direct debit,Fiber,Yes,No,49.68,3548.82,3,No,4,1,Competitor
C1895,Female,46,Finland,87,Two year,Direct debit,Fiber,Yes,Yes,57.93,5065.21,1,Yes,5,0,
C1896,Female,26,Sweden,49,Two year,Credit card,Fiber,Yes,Yes,82.27,4062.63,1,No,4,0,
C1897,Female,30,Finland,83,Two year,Bank transfer,Fiber,Yes,No,62.03,5171.01,2,No,4,0,
C1898,Male,23,Finland,15,Month-to-month,Bank transfer,DSL,Yes,Yes,45.59,677.12,0,No,5,0,
C1899,Male,23,Germany,113,Month-to-month,Direct debit,Fiber,No,No,40.64,4622.37,0,Yes,5,0,
C1900,Female,37,Denmark,115,Month-to-month,Electronic invoice,Mobile,Yes,Yes,35.31,4042.78,3,Yes,5,1,Moving
C1901,Female,69,Finland,75,Month-to-month,Electronic invoice,Fiber,Yes,Yes,89.91,6727.74,1,Yes,4,1,Competitor
C1902,Male,70,Norway,76,Month-to-month,Direct debit,Mobile,Yes,No,32.79,2482.93,1,No,5,0,
C1903,Female,20,Finland,108,Two year,Electronic invoice,Fiber,Yes,No,60.73,6565.51,0,Yes,5,1,Moving
C1904,Male,34,Germany,105,One year,Bank transfer,Fiber,Yes,Yes,69.78,7308.54,3,Yes,4,0,
C1905,Female,80,Finland,38,One year,Bank transfer,DSL,Yes,Yes,56.72,2131.4,3,Yes,4,0,
C1906,Male,66,Finland,88,Month-to-month,Bank transfer,Fiber,Yes,Yes,70.6,6194.48,4,Yes,4,0,
C1907,Female,29,Sweden,45,Month-to-month,Direct debit,Mobile,Yes,No,22.84,1020.54,1,Yes,5,1,Moving
C1908,Male,65,Norway,95,Two year,Credit card,Fiber,Yes,No,36.44,3463.21,2,Yes,5,0,
C1909,Male,64,Norway,87,Two year,Direct debit,DSL,Yes,Yes,37.14,3215.96,2,No,5,0,
C1910,Male,62,Finland,111,Two year,Direct debit,DSL,Yes,Yes,55.93,6184.0,2,Yes,5,0,
C1911,Male,72,Finland,46,One year,Bank transfer,Fiber,No,No,44.29,2045.14,1,No,5,0,
C1912,Female,18,Sweden,43,One year,Electronic invoice,Fiber,Yes,No,72.5,3153.6,1,No,4,0,
C1913,Other,34,Finland,8,Month-to-month,Direct debit,Fiber,Yes,No,56.17,441.07,0,Yes,4,0,
C1914,Male,20,Germany,103,One year,Credit card,None,Yes,Yes,32.21,3335.47,3,No,5,0,
C1915,Male,43,Finland,113,Two year,Bank transfer,Mobile,No,Yes,26.35,2977.59,3,Yes,5,0,
C1916,Female,32,Sweden,86,Month-to-month,Direct debit,Fiber,Yes,No,55.57,4791.77,1,No,5,1,Other
C1917,Female,53,Norway,49,Two year,Bank transfer,DSL,Yes,No,23.59,1172.22,3,No,4,0,
C1918,Female,49,Finland,76,Month-to-month,Credit card,DSL,Yes,No,35.76,2717.86,4,No,4,0,
C1919,Male,49,Norway,59,Two year,Direct debit,Fiber,Yes,Yes,86.85,5104.48,1,Yes,4,1,Moving
C1920,Male,21,Denmark,95,Two year,Electronic invoice,Mobile,Yes,No,27.01,2541.34,0,Yes,5,1,Competitor
C1921,Female,35,Finland,113,Two year,Bank transfer,Mobile,Yes,No,45.44,5157.72,0,No,5,0,
C1922,Male,66,Germany,14,One year,Electronic invoice,Fiber,Yes,No,61.39,872.07,1,No,4,1,Moving
C1923,Female,36,Norway,35,Two year,Electronic invoice,DSL,Yes,Yes,53.97,1908.54,0,No,5,0,
C1924,Male,60,Finland,112,Two year,Credit card,None,Yes,No,57.47,6450.17,2,No,5,0,
C1925,Female,69,Sweden,62,Month-to-month,Direct debit,None,Yes,No,29.49,1849.82,0,Yes,5,0,
C1926,Male,52,Finland,68,Month-to-month,Bank transfer,Fiber,Yes,No,53.29,3628.16,1,Yes,5,1,Competitor
C1927,Female,57,Denmark,85,Two year,Credit card,DSL,Yes,No,44.39,3742.76,3,No,4,1,Moving
C1928,Female,31,Denmark,79,Two year,Direct debit,Fiber,No,No,83.71,6618.72,2,No,4,0,
C1929,Female,75,Denmark,40,One year,Direct debit,Mobile,Yes,No,31.4,1291.86,0,Yes,5,0,
C1930,Male,50,Germany,73,One year,Credit card,Fiber,Yes,Yes,62.64,4579.74,4,Yes,4,0,
C1931,Female,31,Denmark,23,Two year,Electronic invoice,Mobile,Yes,No,34.38,766.15,0,Yes,5,0,
C1932,Female,51,Norway,81,Month-to-month,Direct debit,DSL,Yes,No,57.31,4656.81,2,Yes,4,1,Other
C1933,Female,78,Finland,48,One year,Electronic invoice,DSL,Yes,Yes,47.45,2320.96,1,Yes,5,0,
C1934,Female,72,Sweden,17,Month-to-month,Bank transfer,DSL,Yes,Yes,72.29,1217.76,1,Yes,4,1,Other
C1935,Female,21,Finland,6,Two year,Electronic invoice,Mobile,No,Yes,37.6,232.12,1,Yes,4,0,
C1936,Female,41,Denmark,3,Month-to-month,Bank transfer,Fiber,Yes,No,54.53,173.1,0,Yes,4,1,Competitor
C1937,Male,76,Sweden,89,Two year,Credit card,Mobile,Yes,Yes,40.67,3623.7,3,No,4,1,Moving
C1938,Female,46,Finland,68,Month-to-month,Direct debit,DSL,No,No,39.78,2720.99,1,Yes,5,0,
C1939,Female,36,Finland,59,Two year,Direct debit,Mobile,No,No,41.86,2461.64,2,Yes,4,0,
C1940,Male,23,Sweden,54,Two year,Direct debit,Mobile,Yes,No,39.88,2166.06,1,No,5,0,
C1941,Male,74,Norway,15,Month-to-month,Bank transfer,DSL,Yes,Yes,46.59,722.2,1,No,4,0,
C1942,Male,50,Sweden,98,One year,Credit card,Mobile,Yes,No,15.0,1465.28,3,Yes,5,0,
C1943,Female,66,Norway,89,One year,Direct debit,DSL,Yes,No,30.14,2698.57,2,No,5,0,
C1944,Female,57,Sweden,81,One year,Bank transfer,DSL,Yes,Yes,39.67,3205.7,0,Yes,5,0,
C1945,Female,36,Norway,28,Two year,Direct debit,DSL,Yes,No,59.48,1637.9,3,Yes,4,0,
C1946,Female,70,Finland,22,Month-to-month,Bank transfer,Mobile,No,No,26.9,564.2,0,Yes,5,0,
C1947,Male,18,Finland,116,Two year,Electronic invoice,Mobile,Yes,Yes,57.94,6730.26,1,No,5,0,
C1948,Male,22,Norway,13,Month-to-month,Direct debit,Fiber,Yes,No,70.62,880.54,4,Yes,4,0,
C1949,Male,44,Sweden,78,Month-to-month,Direct debit,Mobile,Yes,Yes,30.2,2357.45,1,Yes,5,1,Competitor
C1950,Male,33,Finland,48,One year,Electronic invoice,Fiber,Yes,No,68.62,3277.95,0,Yes,5,0,
C1951,Male,23,Sweden,32,One year,Direct debit,Mobile,Yes,No,25.17,761.56,0,Yes,5,1,Other
C1952,Male,57,Finland,24,One year,Credit card,DSL,Yes,Yes,71.12,1720.53,2,Yes,4,0,
C1953,Female,30,Sweden,20,One year,Credit card,Fiber,Yes,No,60.35,1178.94,1,Yes,4,0,
C1954,Female,65,Sweden,16,Month-to-month,Direct debit,Fiber,Yes,No,82.24,1362.01,0,Yes,4,1,Competitor
C1955,Other,79,Norway,22,Month-to-month,Credit card,DSL,Yes,No,53.4,1207.54,1,No,4,0,
C1956,Female,52,Denmark,56,Two year,Direct debit,Fiber,Yes,Yes,69.35,3882.27,2,Yes,4,1,Competitor
C1957,Female,36,Finland,106,Two year,Credit card,Fiber,Yes,Yes,72.98,7695.69,0,No,5,0,
C1958,Male,29,Germany,80,Month-to-month,Credit card,DSL,Yes,Yes,51.32,4111.52,1,Yes,5,0,
C1959,Female,33,Sweden,57,Two year,Bank transfer,None,Yes,No,46.65,2695.74,4,No,4,0,
C1960,Female,76,Norway,13,Month-to-month,Electronic invoice,DSL,Yes,Yes,38.81,525.76,0,No,5,1,Moving
C1961,Male,60,Norway,92,Two year,Direct debit,None,Yes,No,36.33,3364.86,0,No,5,1,Other
C1962,Male,27,Norway,19,Two year,Electronic invoice,DSL,Yes,No,43.7,861.17,2,No,4,1,Other
C1963,Female,42,Sweden,29,Two year,Electronic invoice,DSL,Yes,No,21.44,596.69,2,Yes,5,0,
C1964,Male,37,Sweden,18,One year,Credit card,DSL,Yes,No,39.31,729.31,2,Yes,4,1,Moving
C1965,Female,48,Finland,52,Month-to-month,Bank transfer,Mobile,No,No,51.67,2725.66,2,No,4,0,
C1966,Female,21,Finland,102,Two year,Direct debit,Mobile,Yes,Yes,43.06,4379.73,0,Yes,5,0,
C1967,Male,61,Sweden,55,One year,Electronic invoice,DSL,Yes,Yes,49.43,2710.61,0,Yes,5,0,
C1968,Male,40,Finland,76,Month-to-month,Bank transfer,DSL,Yes,Yes,35.15,2702.46,3,No,4,0,
C1969,Male,19,Sweden,81,One year,Electronic invoice,Fiber,Yes,Yes,83.7,6807.59,2,Yes,4,0,
C1970,Male,73,Finland,22,Two year,Credit card,Fiber,Yes,No,74.34,1618.08,0,No,4,0,
C1971,Male,39,Denmark,61,Two year,Credit card,Mobile,No,Yes,63.49,3847.01,4,No,4,1,Moving
C1972,Female,68,Germany,109,Month-to-month,Direct debit,DSL,No,No,59.75,6510.47,0,No,5,0,
C1973,Male,74,Germany,32,Two year,Bank transfer,Fiber,Yes,Yes,97.96,3105.25,0,Yes,4,0,
C1974,Female,54,Sweden,102,Two year,Credit card,Mobile,No,Yes,27.28,2765.38,0,No,5,0,
C1975,Male,25,Denmark,103,Month-to-month,Bank transfer,None,Yes,No,33.33,3419.33,2,Yes,5,0,
C1976,Female,24,Germany,17,Month-to-month,Credit card,Fiber,Yes,Yes,109.53,1884.48,1,Yes,4,0,
C1977,Male,31,Sweden,72,Two year,Direct debit,DSL,Yes,No,52.18,3784.85,1,No,5,1,Moving
C1978,Male,73,Finland,32,One year,Electronic invoice,DSL,Yes,No,56.45,1828.96,0,Yes,5,1,Other
C1979,Female,72,Germany,31,Month-to-month,Electronic invoice,Fiber,Yes,No,75.11,2311.93,0,No,4,1,Other
C1980,Female,20,Sweden,60,Two year,Direct debit,Fiber,Yes,Yes,86.05,5161.29,1,No,4,0,
C1981,Male,67,Sweden,53,Two year,Bank transfer,Mobile,Yes,No,20.86,1096.54,1,No,5,0,
C1982,Female,33,Finland,16,One year,Bank transfer,Mobile,Yes,Yes,59.41,954.83,4,Yes,4,0,
C1983,Male,72,Finland,18,One year,Credit card,Fiber,Yes,No,79.52,1446.39,1,Yes,4,0,
